Deep_House,Tropical_House,Progressive_House,EDM_Progressive_House,Future_House,Future_Bounce,Ghetto_House,Bassline_House,Melbourne_Bounce,Dutch_House,Melodic_Progressive_House,Deep_Progressive_House,Chill_House,Afro_House,Electro_House,Real_House,Tech_House,Nu_Disco,Melodic_Techno,Industrial_Techno,Hard_Techno,Deep_Techno,Ambient_Techno,Dark_Techno,Acid_Techno,Dub_Techno,Rawstyle,Psystyle,Hardstyle,Happy_UK_Core,Uptempo_Hardcode,Frenchcore,Industrial_Hardcore,Bigroom_Trance,FTP_Trance,Progressive_Trance,Uplifting_Trance,Tech_Trance,Classic_Trance,Goa_Trance,EDM_Psy,Full_On_Psy,Dark_Psy,Progressive_Psy,Melodic_Dubstep,Melodic_Bass,Color_Bass,Riddim_Dubstep,Deathstep,Deep_Dubstep,UK_Dubstep,Brostep,Future_Bass,Bubblegum_Bass,Leftfield_Bass,Liquid_Funk,Neuro_Funk,Drum_And_Bass,UK_Garage,Future_Garage,Breaks,Jungle,Big_Beat,Hard_Trap,Hybrid_Trap,Heaven_Trap,Dark_Trap,Chill_Trap,EDM_Trap,Glitch_Hop,Neuro_Hop,Trip_Hop,Jazz_Hop,Ambient,Chillout,Downtempo,Midtempo,Electronica,IDM,Indie_Dance,Complextro,Brazilian_Bass,Jungle_Terror,Jersey_Club,Carnival,Moombahton,Moombahcore,Synth_Pop,Bigroom_House,Bass_House
1430553261,31721384,2001327857,460112724,520458040,1497023979,487003072,1832728955,29414419,28273065,1405583584,1998892145,1393318072,524281312,551337063,1425977310,1472853234,28454084,1354674893,1314456606,2047107106,1954147003,1983268899,1376826980,469410701,2173537,1329251581,1462397709,27499933,24516230,1299563574,1325896358,1335308168,2012171319,478731319,1483971136,479938693,1485411890,26358364,28984854,32574110,1393809610,1314612127,26659695,1390297954,1426391313,1488964619,1351735977,544799772,1341640539,21725544,1463030452,400162495,446512251,1499984517,495220517,1335887932,33593949,27189174,420134236,1335619432,1313012543,5225522,528272350,1368739655,550895823,403012073,1490030421,428116094,570085068,484365286,1401248347,22778418,1401267288,404783895,33516023,542525664,2008687510,26312011,2041379100,1323303219,1302854996,484314502,1891873066,1298348816,481537782,1400648106,26064582,34834965,459733924
409149355,33085477,544733662,434550458,1363845379,1811974351,1976717805,1353134326,442314461,17248347,1375260401,1430957661,862735089,472018540,28661591,1452804936,1359967629,29201310,1320076387,26441989,551548524,34749383,1403695501,542014227,29483231,1361331762,1342511605,1381070680,27157958,1842478567,1940395219,1376744641,509647894,1821229142,535382170,2013340910,2042616574,1459666060,516205793,26912957,2028362741,1357944139,1463868374,26399862,1887182749,1982029264,1849229253,1296539278,489970192,1446824929,486999832,1300565418,450224897,1425533391,1350507197,518092350,1339885516,1851369602,27211791,1416364476,1345589751,2002831916,4336622,1303026492,1881083254,399353730,428350027,29456352,402070042,2064777,1330018049,1217383,28177246,1371703528,5099594,410846035,453491446,1385970020,26905574,1406386792,32405531,1314373281,28946554,482999246,572847635,26611905,449804178,409646334,465947331,420134739
1351921642,419254283,1843875302,1415143048,416531367,1927408253,508917824,1944885998,1344644227,399552273,1897977734,1415570230,1393809402,540706630,1820457776,1444849462,2050343269,494410439,1350423418,1409996008,1340301542,1346264349,1298441768,561219250,534066482,1924289883,500686948,424477296,407679019,1331213755,1496929953,1354461063,1467362408,1879011582,1972114668,570559143,1391783309,503077656,1329599063,26981612,1400171214,567236201,495073688,1988602563,573495647,1925006272,1944548841,1410775731,507116251,1331318670,492536230,1371378837,451521412,29533406,1342955269,26752077,1384327270,2044672143,1961922079,1446211397,1866100907,1968821390,2454903,419254983,1449974737,1379458610,36308046,1403651189,547144585,28489554,573670937,18116236,22635872,1386093088,408332047,29245606,1306736735,1415346130,1304768783,1853075127,28949583,1298775656,29009654,1950742132,501214173,23827892,479938449,17119947,32620000,454730034
1398704643,38391261,1297553578,520459040,1371372135,547976140,557369990,507971407,453176216,28273063,2041116169,509544029,557579224,26726824,1094791,1298008115,1340110481,414980062,467692448,550840691,1314467183,1425677241,1404755944,1385987621,1383248871,1378220301,1357960902,546723063,26657248,1365666151,1946970496,554130516,1420729833,1413514332,410628751,1410011533,1840954064,1407044100,1960531418,26969894,1930421066,1812989507,508828319,1376070331,1913279810,1924481203,1868476839,1968251301,466332743,1966054529,574171174,531762722,463268702,1355367953,1398902383,527746201,1434214522,490637453,27211844,515822310,1859474167,1890148774,3564847,1346411757,1439072084,516654056,1379083921,36871596,27164636,1353350043,1319834690,405480354,484334,573488643,408522744,1318507929,557583291,1470714926,1857892692,1411255521,505934837,1379100762,1847648715,1967040880,491686860,437859712,36307701,28999942,448917146,423227299
1325626845,32046367,511921153,1868374410,485612187,1448871366,1342896035,864026503,454438729,34928054,1443869151,1399679811,416552054,1334879888,29922978,1931234227,1461637617,566443648,1321401486,1488391322,1419843352,1488459031,520250562,1376831072,1305913087,27060144,431534344,865861079,1354342255,1390054259,1405064055,1325711404,1467246416,1856007471,2034991490,431855297,1996269555,1325626879,1325328576,508790376,528273630,508145122,1439495550,1390837547,1344439577,33035099,1916141982,1298774945,1355267440,1430872039,1301048595,401249388,31889765,1324576115,1342785196,1488635920,1312641091,568254528,1368456274,1410652092,477332366,488647541,27250841,1935191164,1402408024,1468301626,1375686449,408522987,410519534,479938513,1841148807,22546143,430208211,1803688116,41641393,26541266,571339328,1390035224,27805112,1964705159,1933703079,1480669409,32299565,26179078,479422964,448520471,1826199421,27996624,28443087,470573587
531040630,1318991082,1381791329,1295077844,562598162,1857327952,864564115,1417576563,561353486,26473883,518894125,1387741753,1333575398,1404960811,1468902290,1459388564,1301783218,1299564000,1396897409,1954067432,1340433242,484365429,1454854461,1376826975,1913677354,1389630159,1924591638,1363940148,554242275,32857343,1446568619,2011374247,1334288808,1464332279,1454854555,862084986,508416643,1396953270,1405169436,28353747,1361948638,543968434,1321585145,1440213739,419250748,1837427965,1473757872,1364339964,1818916381,1443869419,1354616438,463001875,507585219,444324703,1985001796,1818998411,1312569785,517525017,1937252017,1382945069,1470512861,1397049780,19460407,497223694,1374911111,1829664790,32639242,455502042,31311838,32526916,1336864348,17413766,18943476,2006958703,5078618,35440187,1436961238,1468864516,1299106147,1492351333,30987703,1479199198,38679786,1476360703,532340708,418602640,1447113766,1376301055,1416671701,1329301194
1942186885,33933109,2006910108,1415735669,1374382497,1490558120,1322406585,1345214551,28399944,28346459,516320171,1395759086,554381440,1361322970,26846477,528226738,863769138,498331824,1294842073,1356846033,1360744443,1352946669,1359699739,1331300621,29362029,1441383460,1336871734,1389237095,451521009,26945710,555347718,1444168196,1908778397,1882710575,1407503489,2021087547,1306630252,1842313052,471763569,24141730,2015590867,543968441,500851506,26204669,514543482,1393622635,1886324305,1346105040,1381368039,1357568905,1364507391,1417803856,453185943,1413084909,1895320614,29491726,1448412528,1416480789,2022182174,1407353991,1822430549,1972525434,1396939898,427139976,1839260164,516323033,469699814,1345336594,37095760,1342052814,1444905233,17333008,32272706,1815858865,425295598,411907411,513356058,1857731690,509313527,1937584019,533729631,529824411,1361324542,1851848143,538342233,426290391,1307223722,34602000,36199106,469243031
2011078953,33544273,493283646,1441565841,414980450,1393739419,1296067267,1326239355,402073467,27643753,27883817,1336866724,866084464,521981430,1445891607,1399964212,448520232,1370286013,1385911444,1803442806,1399127548,497273748,1338911558,1406510646,1353308417,1856401468,1459401476,1366709932,419115125,1934852235,1986770934,554131132,494489270,1492479303,1377262620,864580163,508500082,1833954185,1405061910,26643428,1403146462,505363360,567200882,2053660323,403136257,531577094,1958611400,1428655070,1351603225,1331805537,26387228,411315811,1824513851,1401632683,1352956714,1338910531,1385635476,487375966,18810320,1374938285,2046964943,1488649146,5049507,1322376170,1875136496,1441173624,467595431,28533267,470760690,1381739223,1322183861,17332914,509311913,1957726175,26569691,450048185,443875610,1362603742,2758075,1373146260,427139871,1474119505,420500534,1300082184,545914838,1482090569,31134195,550895369,1820004332,1427536416
1373881091,567603922,862098752,863515822,1486112183,1411691571,468513253,1340111645,35739382,31066395,1368949857,1396337364,507010010,540706625,480427481,1347148020,520525621,1854132231,1346801519,550841622,1399289157,1436908125,1447608352,542368037,573936331,1393929123,1382608708,1805490461,27056487,1384296226,1468659487,1872796818,497371144,1824051940,1897686363,1439442061,550010896,503206467,16312285,26912963,2013525309,1398248031,26263504,1822347109,1433425152,28437574,1888270905,1394309680,1988615634,552402939,1304791462,1364339964,554146754,1343391107,2036195586,1351913157,429769282,1492270298,483841453,1967296947,1824642295,1939572663,1456424907,491686849,2023001388,479198210,410801147,463001843,32010255,458989991,1416371658,21887884,1925206122,28144047,2105639,553271066,399340152,1946288070,1954007,1440301959,1360635244,1371411042,405597650,508917820,518904072,482988290,565816997,40157309,28253772,464553089
1381214885,436514415,520398103,1306669779,425298298,1450157859,1843957977,558179872,1410348365,28937994,1401909062,1365139168,1990067756,1902730084,1452704596,1463461635,553424623,424262712,1346802795,1362937851,1931094922,502706485,1820457113,26614572,1470753147,1423914099,1338177547,1401905950,1385290135,27555049,1388315307,1829936795,1331493360,535685172,1438572758,1352670729,491695727,1474261911,26727197,31808100,2040434847,1393598143,553701272,26838266,402070917,1829698569,1815263811,1313102311,1381368040,1454293961,1411003406,1311687052,32823566,1953172030,1909065131,1812406888,26177018,573885937,3643358,1960171305,1886313788,1856242068,1372105589,571340980,1493315125,862347637,32408576,431357458,428642939,1354608587,1494467223,19011959,4909229,1499346066,28979378,1382508724,1391371756,479979088,4355832,2030763212,41644354,448916107,557578764,1904409912,545589139,534781404,36924319,411907932,1374313067,476323590
1498451843,411323936,1311394583,1413963078,31311634,35345573,523163070,1455340171,536570638,28473340,1392522599,1812467989,464377262,526589683,419594479,1376973155,1353082232,412268350,504425183,507350021,1489231545,1819689278,1474548704,1316243394,562592125,1434525584,1345865736,1501888981,26940635,1386840385,1822569414,1336656313,1353121565,476987019,1818476342,454966827,1966768249,1406790438,16388622,26912964,865997490,1368793453,1989259047,1999622218,1418381612,1398764652,1846268224,1816983312,489970176,1323369796,26669207,463160091,1426800008,1463741694,448518323,1488636466,39324730,442605212,26704574,507795597,1311738567,26813339,1426940089,505451586,1428166153,524148336,415792450,416531554,35920565,1887172483,551338849,436305474,1797336,1368550803,34040295,31081063,477907518,2015867324,25749032,1318388445,489975438,514119261,28279006,27503947,1810940220,1311207603,27703891,478920643,28188050,563258765
522511220,31421048,2003140808,1420927893,1340355475,1442743479,1499741553,2017661547,31741246,26147967,406072099,1486020733,495542049,503984639,410338819,865453280,477933094,30064023,1363947111,1382980050,508149651,1456000907,1335942356,28687213,1302090107,4474770,1329241755,1409288116,428095508,538795126,1483832167,508357314,1394301492,1822370910,1394313376,1364107608,1952791033,1425830426,27049629,495052963,1469461916,488807238,1315241298,26487649,2022301930,534064352,1464414193,573582524,424474850,1487304424,1318174617,28166647,1371447543,409646684,1301573037,1434214529,28356138,1364315724,1922469386,1331661376,1426508351,1895322119,19460272,489194333,1484332699,522511245,26245610,444269754,412187903,1388731713,1332440136,4424493,22644325,1307432431,408332309,1361134671,574886961,1401631136,1958475673,1947589013,407677572,1300282241,1399189029,2002857071,1311558768,540596307,27519179,5129490,497745674,31260662
570087080,399343822,1461397401,1475904464,440207414,1449729453,475044035,572165463,1466823955,29374052,1416278181,1346673736,862239483,1393601716,1359037568,502709460,1446072455,424262710,1932407713,1496001237,522510433,2003440384,1983268897,1423896265,1351423554,452601369,479223622,1456542323,493276798,552199975,1819254052,1857159276,493156834,1439376983,1343189305,1487571888,1981698967,1933449485,5184573,26753950,536622584,1319801840,28835316,31962625,1360746868,1501390337,2003508477,532776046,452608635,1487844018,543959919,544000860,500251896,1348315047,1424325174,541953700,1890682028,1946864579,16640371,1450030640,1316503577,573643130,407759880,416531760,1478046930,1409691738,35288008,29540221,410519251,416552509,16677735,2541636,1347546234,1488242182,408522736,1395951890,503207111,2028670595,1412958543,1461397401,409302298,1300281636,441430378,1998535845,571339304,28344021,1429460023,26967816,28850560,517647451
36271221,418602894,27852370,1432058714,1342860369,1313041384,1323361847,556677697,29393849,33579149,1401523490,1376818458,1306083079,515421982,551638271,1373303712,27000842,525967257,1376828999,1844440579,1922989114,1873464359,1421433182,1887056161,1391806409,1837710213,1385109737,1805123457,1877148525,1311345353,1830317883,1477586418,1899227477,1391583496,1362574362,1355303715,1811081323,1985297735,534694206,5213116,1937732527,1318507900,496865274,423406617,1391013502,28437577,1951285383,1421707874,544331836,1446274724,29475463,36921405,425137046,33761724,1322195859,1811369399,1370478629,1483967928,22661796,1872047994,2026758501,1917495081,3564660,36664610,1811003156,1311825225,1477547399,437859734,1966345259,411315327,1385635476,3744154,26082937,1368550478,1447579929,402073638,32431127,1399079584,27942099,1836087497,522510084,1300178791,1294983963,26454090,1957319149,485354027,26441096,27939453,34614763,34999435
561071706,34690424,1315113540,512358313,1362251515,1952371550,479029412,424057400,28690875,28698704,1358701262,1423933497,1367514225,1809344014,26129419,544820569,863389153,487210761,1377271084,1434812794,552648699,528272058,493042053,1417803946,1822993069,1340106368,28434024,1404964929,1804320232,413740526,1803652165,1980891913,497389833,1348936846,544934697,864481382,1306367203,1471071003,1428156376,1406069491,2042856041,543968451,28550575,29728073,33516923,1832333761,1992629706,1300559277,1297743831,1364506825,1447648571,513363287,414980497,444324706,532630270,2038860412,1356119842,1996750730,1897031586,1354445299,574019322,546857317,1891311034,36841654,1859183033,521418153,28875303,409060768,1334405270,865992958,1974437444,2308745,479422047,1990598683,5083297,1488774181,1391811816,473940935,1313544096,1339786914,554136244,1347448399,1919498895,26442231,1344448814,427373095,400876552,1376301056,1803659956,424474153
1383113028,417833340,553284055,1433884914,447926149,477936172,560586756,1356918632,411314055,399410194,1915783695,1379386731,862597737,1351417292,1391025475,568252650,863084120,30512792,573292586,1330169808,1475406476,1867228701,1402449248,1376818350,1396057071,1411491882,503206437,1387690061,442867226,1295748760,1366710019,1348763416,27851181,1992002978,1308856982,1429602751,415793613,415593730,508342677,26857369,1400367801,466126440,27951372,1398840624,551339078,1384492900,563438604,1329750181,1868123698,1981434348,2019373841,403136253,456175300,38679061,514055574,479061694,27957644,1307496237,1850036725,463840567,1837709651,1394949130,3564851,33223316,1969585323,515453696,407002424,1362030895,431610569,17640722,547011834,442605096,406486,1929046476,432698693,469699866,1316682295,489997640,1338910565,1927207635,33527165,1309813351,1851197290,1295973531,1386842786,492151539,1316773985,554281355,1357148107,467685684
1501867718,32897258,864100632,535685376,1384299945,1300306716,532940407,1332004709,412911838,31273062,28361205,1418533234,34834953,1366845967,28941500,2026951979,1388693580,421148813,1829574970,862426628,1331060131,1861722628,19366318,1887146449,1355249397,514053508,1300423412,1308782170,26904625,1817763359,1301575202,1426473194,571131252,1351731600,572168094,1811720444,1445976748,1835380878,1445767940,27054019,1460544777,1407252656,501541307,1967272604,1496919711,1364326236,1944547853,1928359964,534126530,1482902176,1341640540,557704419,504492138,33314231,1298841627,463159055,1312680080,1910699992,1437446010,1877797716,1635825,1466385515,5049522,524148267,1398756672,1434225799,39635981,412175361,1818456662,1359156917,1401181814,407081,557396676,1421707031,465260935,454966389,412016823,33241165,26521100,1318388450,25755525,36668869,475279316,1308782723,572461802,425136423,27681442,27087299,544479798,520267163
